"ID","word","tagType","sentencenumber"
"21246","A??Kı","Other","3"
"21247","da","Other","3"
"21248","ömürlüktür\nhttps","Other","3"
"21249","//t.co/v5tywkHh1H\n","Other","3"
"21250","@ahmetsafak_tc","Person","3"
"21251","bir","Other","3"
"21252","Allaha","Other","3"
"21253","başım","Other","3"
"21254","eğmişim","Other","3"
"21255","bir…","Other","3"
"21257","Bu","Other","4"
"21258","şarkım","Other","4"
"21259","sana","Other","4"
"21260","beni","Other","4"
"21261","anlasana..","Other","4"
"21262","https","Other","4"
"21263","//t.co/zjOeWyQKvK","Other","4"
"21265","RT","Other","5"
"21266","@AbdullahBEYHAN","Person","5"
"21268","Bu","Other","5"
"21269","gün","Other","5"
"21270","tanıştığım","Other","5"
"21271","Muhteşem","Other","5"
"21272","adamlardan","Other","5"
"21273","biride","Other","5"
"21274","sensin","Other","5"
"21275","@ahmetsafak_tc","Person","5"
"21276","abi","Other","5"
"21277","o","Other","5"
"21278","mütevazi","Other","5"
"21279","adam","Other","5"
"21280","duruşunu","Other","5"
"21281","hiç","Other","5"
"21282","kaybetme","Other","5"
"21283","olurmu??","Other","5"
"21285","RT","Other","6"
"21286","@AytnCalis","Person","6"
"21289","Bu","Other","6"
"21290","milletin","Other","6"
"21291","evlatları","Other","6"
"21292","toprakları","Other","6"
"21293","hainlere","Other","6"
"21294","namertlere","Other","6"
"21295","teslim","Other","6"
"21296","etmemekte;BİN","Other","6"
"21297","YILDIR","Other","6"
"21298","KARARLIDIRLAR!\","Other","6"
"21300","@ahmetsafak_tc","Person","6"
"21301","https","Other","6"
"21302","/…","Other","6"
"21304","RT","Other","7"
"21305","@tLgKyCi","Person","7"
"21307","Bir","Other","7"
"21308","Vatan","Other","7"
"21309","ve","Other","7"
"21311","var","Other","7"
"21312","elimizde","Other","7"
"21313","bir","Other","7"
"21314","de","Other","7"
"21315","@ahmetsafak_tc","Person","7"
"21317","şarkıları.","Other","7"
"21319","RT","Other","8"
"21320","@ahmetsafak_tc","Person","8"
"21322","Milletimizle","Other","8"
"21323","sahnede","Other","8"
"21324","sohbet","Other","8"
"21325","de","Other","8"
"21326","ettik.","Other","8"
"21327","https","Other","8"
"21328","//t.co/8vMwCZ8Tqb","Other","8"
"21330","RT","Other","9"
"21331","@saYlmaz22805202","Person","9"
"21333","@ahmetsafak_tc","Person","9"
"21335","Mevlam","Other","9"
"21336","razi","Other","9"
"21337","olsun","Other","9"
"21338","senden","Other","9"
"21339","abim.","Other","9"
"21340","Cekmekoyden","Location","9"
"21341","hainlere","Other","9"
"21342","guzel","Other","9"
"21343","bir","Other","9"
"21344","ders","Other","9"
"21345","verdik","Other","9"
"21346","varolasinnn.","Other","9"
"21348","RT","Other","10"
"21349","@saYlmaz22805202","Person","10"
"21351","@ahmetsafak_tc","Person","10"
"21352","adamsin","Other","10"
"21353","abimm.","Other","10"
"21354","Ayagin","Other","10"
"21355","saglik","Other","10"
"21356","geldigin","Other","10"
"21357","icin.","Other","10"
"21358","Yuregine","Other","10"
"21359","saglik","Other","10"
"21360","sesine","Other","10"
"21361","saglik","Other","10"
"21362","costurdun","Other","10"
"21363","cekmekoyu.","Location","10"
"21364","YUREGIN…","Other","10"
"21366","Milletimizle","Other","11"
"21367","sahnede","Other","11"
"21368","sohbet","Other","11"
"21369","de","Other","11"
"21370","ettik.","Other","11"
"21371","https","Other","11"
"21372","//t.co/8vMwCZ8Tqb","Other","11"
"21374","Yüreğinle","Other","12"
"21375","Gel","Other","12"
"21376","Sevdiğim..","Other","12"
"21377","https","Other","12"
"21378","//t.co/xpIdnGspgc","Other","12"
"21380","Aslında","Other","13"
"21381","yaptığımız","Other","13"
"21382","şarkılarla","Other","13"
"21383","hayatın","Other","13"
"21384","hikayesini","Other","13"
"21385","yazmak.Bugün","Date","13"
"21386","dinlenir","Other","13"
"21387","yarın","Date","13"
"21388","anlaşılır...........","Other","13"
"21390","RT","Other","14"
"21391","@AytnCalis","Person","14"
"21393","@ahmetsafak_tc'ın","Person","14"
"21394","gönlümüze","Other","14"
"21395","hitap","Other","14"
"21396","eden","Other","14"
"21397","cümlelerinden","Other","14"
"21398","bir","Other","14"
"21399","bölüm.Program","Other","14"
"21400","lazım","Other","14"
"21401","bana!??Çok","Other","14"
"21402","hoş","Other","14"
"21403","cümleler","Other","14"
"21404","etti","Other","14"
"21405","https","Other","14"
"21406","//…","Other","14"
"21408","RT","Other","15"
"21409","@AytnCalis","Person","15"
"21412","Her","Other","15"
"21413","zaman","Other","15"
"21414","söylüyoruz!","Other","15"
"21415","\nSelçuklu","Other","15"
"21416","Osmanlı","Other","15"
"21417","Cumhuriyet;","Other","15"
"21418","\nTEK","Other","15"
"21419","BİR","Other","15"
"21420","DEVLETTİR!\","Other","15"
"21422","@ahmetsafak_tc","Person","15"
"21423","@benguturktv","Organization","15"
"21424","https","Other","15"
"21425","//t.co/rboldn…","Other","15"
"21427","RT","Other","16"
"21428","@AytnCalis","Person","16"
"21430","Programında","Other","16"
"21432","Matrıx'ten","Other","16"
"21433","Çıkış\","Other","16"
"21434","a","Other","16"
"21435","yer","Other","16"
"21436","ayırarak","Other","16"
"21437","bizi","Other","16"
"21438","onurlandıran","Other","16"
"21439","güzel","Other","16"
"21440","insan","Other","16"
"21441","@ahmetsafak_tc'a","Person","16"
"21442","teşekkür","Other","16"
"21443","ediyorum...«?»","Other","16"
"21444","https","Other","16"
"21445","//…","Other","16"
"21447","RT","Other","17"
"21448","@AytnCalis","Person","17"
"21451","Yalnız","Other","17"
"21452","Kurt","Other","17"
"21453","Anadolu\","Other","17"
"21454","nun\n\","Other","17"
"21455","Matrıx'ten","Other","17"
"21456","Çıkış\","Other","17"
"21457","ını","Other","17"
"21458","\nBİRLİKTE","Other","17"
"21459","Yazacak","Other","17"
"21460","\nBirlikte","Other","17"
"21461","Yöneteceğiz","Other","17"
"21462","Bi-iznillah!","Other","17"
"21463","@ahmetsafak_tc","Person","17"
"21464","https","Other","17"
"21465","/…","Other","17"
"21467","RT","Other","18"
"21468","@AytnCalis","Person","18"
"21470","@cakirfatih45","Person","18"
"21471","@ahmetsafak_tc","Person","18"
"21472","\nSesimize","Other","18"
"21473","ses","Other","18"
"21474","veren","Other","18"
"21475","yürekleri","Other","18"
"21476","olmayan","Other","18"
"21477","gerçek","Other","18"
"21478","yürekleri","Other","18"
"21479","seviyoruz;hep","Other","18"
"21480","seveceğiz.","Other","18"
"21481","https","Other","18"
"21482","/…","Other","18"
"21484","RT","Other","19"
"21485","@SareTerzi","Person","19"
"21487","@ahmetsafak_tc","Person","19"
"21488","ya","Other","19"
"21489","da","Other","19"
"21490","gonlumuzde","Other","19"
"21491","kurduğunuz","Other","19"
"21492","tahtı","Other","19"
"21493","taçlandırırsınız.","Other","19"
"21494","Sabırsızlıkla","Other","19"
"21495","bekliyoruz.","Other","19"
"21497","RT","Other","20"
"21498","@AytnCalis","Person","20"
"21500","Tazelenme","Other","20"
"21501","\nyeni","Other","20"
"21502","ve","Other","20"
"21503","diri","Other","20"
"21504","mesajlar","Other","20"
"21505","verme","Other","20"
"21506","zamanıdır!","Other","20"
"21507","\nHeyecanla","Other","20"
"21508","bekliyoruz","Other","20"
"21509","\nyeniye","Other","20"
"21510","dair","Other","20"
"21511","cümle","Other","20"
"21512","güzellikleri...\nhttps","Other","20"
"21513","//t.co/gS…","Other","20"
"21515","RT","Other","21"
"21516","@HaberalErkan","Person","21"
"21518","Devlet","Other","21"
"21519","Milletiyle","Other","21"
"21520","Yenikapı'da!","Location","21"
"21521","https","Other","21"
"21522","//t.co/yI1xJfxcFJ","Other","21"
"21524","RT","Other","22"
"21525","@ozgnrdmrl","Person","22"
"21527","3","Other","22"
"21528","yıl","Other","22"
"21529","önce","Other","22"
"21530","güvenlik","Other","22"
"21531","gorevlilerini","Other","22"
"21532","atlatıp","Other","22"
"21533","sahneye","Other","22"
"21534","atlamıştım.","Other","22"
"21535","Hayran","Other","22"
"21536","olduğum","Other","22"
"21537","tek","Other","22"
"21538","sanatçı","Other","22"
"21539","@ahmetsafak_tc","Person","22"
"21540","https","Other","22"
"21541","//t.co/bWMwsve…","Other","22"
"21543","Büyüğümüz","Other","23"
"21544","@dbdevletbahceli","Person","23"
"21545","yi","Other","23"
"21546","beklerken..","Other","23"
"21547","https","Other","23"
"21548","//t.co/PvTBsQ2mZx","Other","23"
"21550","MHP","Organization","24"
"21551","Grup","Other","24"
"21552","Başkan","Other","24"
"21553","vekili","Other","24"
"21554","@erkanakcay45","Person","24"
"21555","ile","Other","24"
"21556","kitap","Other","24"
"21557","üzerine","Other","24"
"21558","sohbetten","Other","24"
"21559","sonra..","Other","24"
"21560","https","Other","24"
"21561","//t.co/AV6dDzr3mw","Other","24"
"21563","RT","Other","25"
"21564","@ennurnrcn","Person","25"
"21566","https","Other","25"
"21567","//t.co/QGO9Hk6UwQ","Other","25"
"21568","\nBeyler","Other","25"
"21569","bu","Other","25"
"21570","vatan","Other","25"
"21571","size","Other","25"
"21572","neyledi","Other","25"
"21573","@ahmetsafak_tc","Person","25"
"21575","RT","Other","26"
"21576","@AytnCalis","Person","26"
"21578","Orjinal","Other","26"
"21579","yeni","Other","26"
"21580","hesap","Other","26"
"21581","zannederek","Other","26"
"21582","takibe","Other","26"
"21583","almıştım","Other","26"
"21584","bıraktım.","Other","26"
"21585","Kamuoyu","Other","26"
"21586","olşt.","Other","26"
"21587","heveslilerine","Other","26"
"21588","dikkat..https","Other","26"
"21589","//t.co/3GN6W9rp4h","Other","26"
"21590","https","Other","26"
"21591","/…","Other","26"
"21593","RT","Other","27"
"21594","@ahmetsafak_tc","Person","27"
"21596","Tweterde","Other","27"
"21597","bu","Other","27"
"21598","hesaptan","Other","27"
"21599","başka","Other","27"
"21600","hesabım","Other","27"
"21601","yoktur.Sevenlerimin","Other","27"
"21602","bu","Other","27"
"21603","gerçeği","Other","27"
"21604","dikkate","Other","27"
"21605","almalarını","Other","27"
"21606","dilerim.","Other","27"
"21608","Tweterde","Other","28"
"21609","bu","Other","28"
"21610","hesaptan","Other","28"
"21611","başka","Other","28"
"21612","hesabım","Other","28"
"21613","yoktur.Sevenlerimin","Other","28"
"21614","bu","Other","28"
"21615","gerçeği","Other","28"
"21616","dikkate","Other","28"
"21617","almalarını","Other","28"
"21618","dilerim.","Other","28"
"21620","https","Other","29"
"21621","//t.co/o8b6pjSACx\nEğilmez","Other","29"
"21622","başı","Other","29"
"21623","ile","Other","29"
"21624","bir","Other","29"
"21625","dağdır","Other","29"
"21626","Türkiyemiz...","Location","29"
"21628","Müzik","Other","30"
"21629","hayatın","Other","30"
"21630","içinde","Other","30"
"21631","ve","Other","30"
"21632","hiç","Other","30"
"21633","bir","Other","30"
"21634","şey","Other","30"
"21635","tesadüf","Other","30"
"21636","olamaz..","Other","30"
"21637","https","Other","30"
"21638","//t.co/yKAOb9Eow1","Other","30"
"21640","RT","Other","31"
"21641","@AytnCalis","Person","31"
"21643","@ahmetsafak_tc","Person","31"
"21644","dinleyeyim","Other","31"
"21645","de","Other","31"
"21646","sakinleşeyim","Other","31"
"21647","biraz!","Other","31"
"21648","YALNIZ","Other","31"
"21649","KURT","Other","31"
"21650","ANADOLU","Location","31"
"21651","çakalların","Other","31"
"21652","kol","Other","31"
"21653","gezdiği","Other","31"
"21654","bu","Other","31"
"21655","Matrıx'ten","Other","31"
"21656","ÇIKACAK!!","Other","31"
"21657","https","Other","31"
"21658","/…","Other","31"
"21660","@_haTCe_","Person","32"
"21661","Sevgiler","Other","32"
"21662","Hatice","Person","32"
"21664",")","Other","32"
"21666","RT","Other","33"
"21667","@_haTCe_","Person","33"
"21669","@ahmetsafak_tc","Person","33"
"21670","İnsanlar","Other","33"
"21671","bunalınca","Other","33"
"21672","ne","Other","33"
"21673","dinler","Other","33"
"21674","bilmem","Other","33"
"21675","ben","Other","33"
"21676","Timur","Other","33"
"21677","ile","Other","33"
"21678","karınca'dinliyorum","Other","33"
"21679","yürüme","Other","33"
"21680","engelli","Other","33"
"21681","biri","Other","33"
"21682","olarak","Other","33"
"21683","AYAGA","Other","33"
"21684","KALKIYOR…","Other","33"
"21686","https","Other","34"
"21687","//t.co/Ost3IxCVyW\nTamam","Other","34"
"21688","ben","Other","34"
"21689","anlamam","Other","34"
"21690","aşktan","Other","34"
"21691","meşkten","Other","34"
"21692","tamam..","Other","34"
"21694","Merhum","Other","35"
"21695","Halil İnalcık","Person","35"
"21697","bu","Other","35"
"21698","çalışma","Other","35"
"21699","odasında","Other","35"
"21700","onlarca","Other","35"
"21701","kitabı","Other","35"
"21702","hazırladı.Kitabın","Other","35"
"21703","ortasında","Other","35"
"21704","kalmış..","Other","35"
"21705","https","Other","35"
"21706","//t.co/X1zLkaOAKO","Other","35"
"21708","@AytnCalis","Person","36"
"21709","Budur","Other","36"
"21712","RT","Other","37"
"21713","@AytnCalis","Person","37"
"21715","İt","Other","37"
"21716","köpek","Other","37"
"21717","uğursuz","Other","37"
"21718","\nkapıya","Other","37"
"21719","dayanmışken","Other","37"
"21720","\nkapı","Other","37"
"21721","ağzında","Other","37"
"21722","alacak","Other","37"
"21723","verecek","Other","37"
"21724","derdi","Other","37"
"21725","güden","Other","37"
"21726","\ngüdük","Other","37"
"21727","akıllar;","Other","37"
"21728","\nbu","Other","37"
"21729","duruşu","Other","37"
"21730","anlamaz!!\nhttps","Other","37"
"21731","/…","Other","37"
"21733","RT","Other","38"
"21734","@PekaySalmanoglu","Person","38"
"21736","@ahmetsafak_tc","Person","38"
"21737","ve","Other","38"
"21738","siz","Other","38"
"21739","değerli","Other","38"
"21740","abim.","Other","38"
"21741","Memleket","Other","38"
"21742","şarkıları","Other","38"
"21743","dilimizi","Other","38"
"21744","tatlandıran","Other","38"
"21745","üstad.","Other","38"
"21746","Allah","Other","38"
"21747","memleketimizi","Other","38"
"21748","DEVLETsiz","Other","38"
"21749","bırak…","Other","38"
"21751","Neyin","Other","39"
"21752","kompleksidir","Other","39"
"21753","bu.Memleket","Other","39"
"21754","bir","Other","39"
"21755","felaketin","Other","39"
"21756","eşiğinden","Other","39"
"21757","dönmüş","Other","39"
"21758","adam","Other","39"
"21759","sidik","Other","39"
"21760","yarıştırıyor.Devlet","Other","39"
"21761","Bahçeli","Person","39"
"21762","devlet","Other","39"
"21763","adamlığı","Other","39"
"21764","dersi","Other","39"
"21765","veriyor.Ders","Other","39"
"21766","al","Other","39"
"21769","Haddini","Other","40"
"21770","bilmez","Other","40"
"21771","adamlara","Other","40"
"21772","rağmen","Other","40"
"21773","milli","Other","40"
"21774","birlik","Other","40"
"21775","ve","Other","40"
"21776","bütünlükten","Other","40"
"21777","taviz","Other","40"
"21778","vermeyiz.","Other","40"
"21779","Devlet Bahçeli","Person","40"
"21780","devlet","Other","40"
"21781","millet","Other","40"
"21782","öğretmenidir.Tarih","Other","40"
"21783","böyle","Other","40"
"21784","yazmıştır","Other","40"
"21786","@fc_ymc","Person","41"
"21787","inşAllah","Other","41"
"21789","RT","Other","42"
"21790","@AytnCalis","Person","42"
"21792","Sırtımızda","Other","42"
"21793","Yedi","Other","42"
"21794","Düvel","Other","42"
"21795","Belası","Other","42"
"21796","Artık","Other","42"
"21797","Bu","Other","42"
"21798","İşin","Other","42"
"21799","Ortası!\nYENİ","Other","42"
"21800","BİR","Other","42"
"21801","TARİH","Other","42"
"21802","YAZMANIN","Other","42"
"21803","DA","Other","42"
"21804","SIRASI!\nhttps","Other","42"
"21805","//t.co/ruarM5WYF7…","Other","42"
"21807","RT","Other","43"
"21808","@AytnCalis","Person","43"
"21810","Verelim","Other","43"
"21811","Yeniden","Other","43"
"21812","Elele!","Other","43"
"21813","\nKoşalım","Other","43"
"21814","Birlikte","Other","43"
"21815","HEP","Other","43"
"21816","@ahmetsafak_tc","Person","43"
"21817","\nSözler","Other","43"
"21818","Kıymettar..\n*\nhttps","Other","43"
"21819","//t.co/KEmEMdydYN\n*\nhttps","Other","43"
"21820","/…","Other","43"
"21822","RT","Other","44"
"21823","@AytnCalis","Person","44"
"21825","Bağrımıza","Other","44"
"21826","Talan","Other","44"
"21827","Girdi","Other","44"
"21828","Canım","Other","44"
"21829","Ey!\nBeyler","Other","44"
"21830","BİZİ","Other","44"
"21831","BİZE","Other","44"
"21832","DÜ??MAN","Other","44"
"21833","EYLEDİ!\nBağrımıza","Other","44"
"21834","Yılan","Other","44"
"21835","Girdi","Other","44"
"21836","Canım","Other","44"
"21837","Ey!\nBeyler","Other","44"
"21838","BU","Other","44"
"21839","VATAN","Other","44"
"21840","SİZE","Other","44"
"21841","NEYLEDİ…","Other","44"
"21843","Çay","Other","45"
"21844","ve","Other","45"
"21845","Söz","Other","45"
"21846","Müzik","Other","45"
"21847","Ahmet Şafak","Person","45"
"21848","Olsun","Other","45"
"21850","))","Other","45"
"21851","https","Other","45"
"21852","//t.co/JAPckbgs2C","Other","45"
"21854","RT","Other","46"
"21855","@dbdevletbahceli","Person","46"
"21857","Bu","Other","46"
"21858","yoldan","Other","46"
"21859","dönüş","Other","46"
"21860","olmadığı","Other","46"
"21861","gibi","Other","46"
"21862","yolculuktan","Other","46"
"21863","pişmanlık","Other","46"
"21864","da","Other","46"
"21865","yoktur.","Other","46"
"21866","Unutulmasın","Other","46"
"21867","ÖTÜKEN","Location","46"
"21868","sancağı","Other","46"
"21869","inmeyecek","Other","46"
"21870","SÖĞÜT","Other","46"
"21871","ocağı","Other","46"
"21872","sön…","Other","46"
"21874","RT","Other","47"
"21875","@dbdevletbahceli","Person","47"
"21877","??ehitlerimiz","Other","47"
"21878","müsterih","Other","47"
"21879","milletim","Other","47"
"21880","emin","Other","47"
"21881","olsun;","Other","47"
"21882","bizim","Other","47"
"21883","vazgeçecek","Other","47"
"21884","ne","Other","47"
"21885","bir","Other","47"
"21886","çakıl","Other","47"
"21887","taşımız","Other","47"
"21888","ne","Other","47"
"21889","de","Other","47"
"21890","teröristlere","Other","47"
"21891","bırakılacak","Other","47"
"21892","bir…","Other","47"
"21894","RT","Other","48"
"21895","@dbdevletbahceli","Person","48"
"21897","Ümitsizliği","Other","48"
"21898","aşmak","Other","48"
"21899","silmek","Other","48"
"21900","ve","Other","48"
"21901","beraberliği","Other","48"
"21902","canlı","Other","48"
"21903","tutmak","Other","48"
"21904","yeni","Other","48"
"21905","bir","Other","48"
"21906","talih","Other","48"
"21907","ve","Other","48"
"21908","tarih","Other","48"
"21909","kapısı","Other","48"
"21910","açmak","Other","48"
"21911","için","Other","48"
"21912","Ye…","Other","48"
"21914","RT","Other","49"
"21915","@dbdevletbahceli","Person","49"
"21917","Hainlere","Other","49"
"21918","ve","Other","49"
"21919","hasım","Other","49"
"21920","odaklara","Other","49"
"21921","karşı","Other","49"
"21922","Türkiye’nin","Location","49"
"21923","safında","Other","49"
"21924","duracak","Other","49"
"21925","79","Other","49"
"21926","milyonu","Other","49"
"21927","katılımcı","Other","49"
"21928","devlet","Other","49"
"21929","ve","Other","49"
"21930","siyaset","Other","49"
"21931","adamlarıyla","Other","49"
"21932","birli…","Other","49"
"21934","RT","Other","50"
"21935","@dbdevletbahceli","Person","50"
"21937","Milliyetçi Hareket Partisi","Organization","50"
"21940","Genel","Other","50"
"21941","Başkanı","Other","50"
"21942","olarak","Other","50"
"21943","aldığım","Other","50"
"21944","davet","Other","50"
"21945","uyarınca","Other","50"
"21946"," 7 Ağustos günü","Date","50"
"21949","İstanbul","Location","50"
"21950","Yenikapı’da","Location","50"
"21951","milletimle…","Other","50"
"21953","RT","Other","51"
"21954","@dbdevletbahceli","Person","51"
"21956","7 Ağustos'ta","Date","51"
"21958","İstanbul","Location","51"
"21959","Yenikapı’da","Location","51"
"21960","düzenlenecek","Other","51"
"21961","Demokrasi","Other","51"
"21962","ve","Other","51"
"21963","??ehitler","Other","51"
"21964","Mitingiyle","Other","51"
"21965","15 Temmuz'dan","Date","51"
"21967","beri","Other","51"
"21968","süregelen","Other","51"
"21969","milli","Other","51"
"21970","azi…","Other","51"
"21972","RT","Other","52"
"21973","@dbdevletbahceli","Person","52"
"21975","15 Temmuz'dan","Date","52"
"21977","beri","Other","52"
"21978","Türk","Other","52"
"21979","milleti","Other","52"
"21980","demokrasi","Other","52"
"21981","nöbetindedir.","Other","52"
"21982","Ve","Other","52"
"21983","hakkını","Other","52"
"21984","hukukunu","Other","52"
"21985","şaşmaz","Other","52"
"21986","ve","Other","52"
"21987","sarsılmaz","Other","52"
"21988","iradesini","Other","52"
"21989","savunmuştu…","Other","52"
"21991","RT","Other","53"
"21992","@dbdevletbahceli","Person","53"
"21994","Yine","Other","53"
"21995","der","Other","53"
"21996","ki","Other","53"
"21998","“Her","Other","53"
"21999","şeyin","Other","53"
"22000","vakti","Other","53"
"22001","vardır","Other","53"
"22002","günü","Other","53"
"22003","bellidir","Other","53"
"22004","canlıların","Other","53"
"22005","soluk","Other","53"
"22006","alma","Other","53"
"22007","verme","Other","53"
"22008","sayısı","Other","53"
"22009","bellidir.??","Other","53"
"22010","??imdi","Other","53"
"22011","vakit","Other","53"
"22012","bir","Other","53"
"22013","ve…","Other","53"
"22015","RT","Other","54"
"22016","@dbdevletbahceli","Person","54"
"22018","??unu","Other","54"
"22019","açıklıkla","Other","54"
"22020","söyleyeyim","Other","54"
"22021","ki","Other","54"
"22022","15 Temmuz","Date","54"
"22024","FETÖ","Organization","54"
"22025","saldırısı","Other","54"
"22026","kadar","Other","54"
"22027","bu","Other","54"
"22028","milleti","Other","54"
"22029","bu","Other","54"
"22030","devleti","Other","54"
"22031","hiçbir","Other","54"
"22032","ihanet","Other","54"
"22033","ve","Other","54"
"22034","rezalet","Other","54"
"22035","sarsmadı","Other","54"
"22037","RT","Other","55"
"22038","@dbdevletbahceli","Person","55"
"22040","15 Temmuz'da ","Date","55"
"22042","Çanakkale’de","Location","55"
"22043","yarım","Other","55"
"22044","kalan","Other","55"
"22045","batıl","Other","55"
"22046","hesap","Other","55"
"22047","görülmek","Other","55"
"22048","istendi.","Other","55"
"22049","15 Temmuz’da","Date","55"
"22050","Milli","Other","55"
"22051","Mücadele’yi","Other","55"
"22052","hazmedemeyenler","Other","55"
"22053","tek…","Other","55"
"22055","RT","Other","56"
"22056","@dbdevletbahceli","Person","56"
"22058","Çok","Other","56"
"22059","şükür","Other","56"
"22060","FETÖ","Organization","56"
"22061","Türk","Other","56"
"22062","milletinin","Other","56"
"22063","iradesine","Other","56"
"22064","çarptı","Other","56"
"22065","Türkiye’nin","Location","56"
"22066","kuvvet","Other","56"
"22067","ve","Other","56"
"22068","kudretiyle","Other","56"
"22069","paramparça","Other","56"
"22070","edildi.","Other","56"
"22071","Millet","Other","56"
"22072","zalime","Other","56"
"22073","ko…","Other","56"
"22075","RT","Other","57"
"22076","@dbdevletbahceli","Person","57"
"46160","Turanım.","Person","1812"
"46162","RT","Other","1813"
"46163","@yollarin34sonu","Person","1813"
"46165","@ahmetsafak_tc","Person","1813"
"46166","Sizi","Other","1813"
"46167","biliyoruz","Other","1813"
"46168","ve","Other","1813"
"46169","Türk","Other","1813"
"46170","milliyetçiliğinizi","Other","1813"
"46171","sorgulamıyoruz","Other","1813"
"46172","ona","Other","1813"
"46173","haddimiz","Other","1813"
"46174","yok.","Other","1813"
"46175","Herkes","Other","1813"
"46176","susarken","Other","1813"
"46177","net","Other","1813"
"46178","açıklama…","Other","1813"
"46180","@mustafa_kocak_1","Person","1814"
"46181","Sanatçı","Other","1814"
"46182","değil","Other","1814"
"46183","insan.Herkesin","Other","1814"
"46184","fikri","Other","1814"
"46185","olmalı","Other","1814"
"46186","sanatçı","Other","1814"
"46187","süs","Other","1814"
"46188","bitkisi","Other","1814"
"46189","değildir.Ülkücü","Other","1814"
"46190","sanatçı","Other","1814"
"46191","Türklüğe","Other","1814"
"46192","taraftır.","Other","1814"
"46194","@Mirzahit1","Person","1815"
"46195","Olduğu","Other","1815"
"46196","gibi","Other","1815"
"46197","görünen","Other","1815"
"46198","göründüğü","Other","1815"
"46199","gibi","Other","1815"
"46200","olan","Other","1815"
"46201","bir","Other","1815"
"46202","köydür","Other","1815"
"46203","bizim","Other","1815"
"46204","köy.İstediğinizi","Other","1815"
"46205","destekleyin","Other","1815"
"46206","ama","Other","1815"
"46207","insanlara","Other","1815"
"46208","karışmayın.Sevgiler","Other","1815"
"46209","kardeşim","Other","1815"
"46211","@Mirzahit1","Person","1816"
"46212","Kimi","Other","1816"
"46213","destekleyeceğimi","Other","1816"
"46214","size","Other","1816"
"46215","sormadığım","Other","1816"
"46216","için","Other","1816"
"46217","özür","Other","1816"
"46218","dilerim","Other","1816"
"46220",")))","Other","1816"
"46222","RT","Other","1817"
"46223","@hakan_1907_74","Person","1817"
"46225","@ahmetsafak_tc","Person","1817"
"46226","@tgy_1907","Person","1817"
"46227","Ankara","Organization","1817"
"46228","Başkent","Organization","1817"
"46229","Hst.'nde","Organization","1817"
"46230","yatmakta","Other","1817"
"46231","olan","Other","1817"
"46232","kardeşimiz","Other","1817"
"46233","Öykü'ye","Person","1817"
"46234","kalp","Other","1817"
"46235","aranıyor.","Other","1817"
"46236","İrtibat","Other","1817"
"46237","için","Other","1817"
"46238","Babası","Other","1817"
"46239","@tg…","Other","1817"
"46241","RT","Other","1818"
"46242","@hakan_1907_74","Person","1818"
"46244","@ahmetsafak_tc","Person","1818"
"46245","??U","Other","1818"
"46246","ANDA","Other","1818"
"46247","BU","Other","1818"
"46248","TWEETİ","Other","1818"
"46249","GÖREN","Other","1818"
"46250","HERKES","Other","1818"
"46251","RT","Other","1818"
"46252","ATSIN!","Other","1818"
"46254","KALP","Other","1818"
"46255","NAKLİ","Other","1818"
"46256","BEKLİYOR","Other","1818"
"46257","MİNİK","Other","1818"
"46258","ÖYKÜMÜZ","Person","1818"
"46260","LÜTFEN","Other","1818"
"46261","YAYALIM","Other","1818"
"46262","RT","Other","1818"
"46263","@tgy_1907…","Other","1818"
"46265","@bozkurt_imdat","Person","1819"
"46266","Sevgiler","Other","1819"
"46267","kardeşim.","Other","1819"
"46269","@bozkurt_imdat","Person","1820"
"46270","Merhaba","Other","1820"
"46271","İmdatçığım","Person","1820"
"46272","Sevgiler","Other","1820"
"46274","))","Other","1820"
"46276","EvelAllah","Other","1821"
"46277","biz","Other","1821"
"46278","hazırız.Yüreğimize","Other","1821"
"46279","emanet","Other","1821"
"46280","edilen","Other","1821"
"46281","Avrupalı","Other","1821"
"46283","Türkdaşlarımızın","Other","1821"
"46284","selamıyla","Other","1821"
"46285","huzurlarınızdayız.","Other","1821"
"46286","https","Other","1821"
"46287","//t.co/IopE0wXQBd","Other","1821"
"46289","@algulum3hilalim","Person","1822"
"46290","Hiç","Other","1822"
"46291","malumatım","Other","1822"
"46292","yok","Other","1822"
"46294","))","Other","1822"
"46296","RT","Other","1823"
"46297","@sunaglecemre1","Person","1823"
"46299","@ahmetsafak_tc","Person","1823"
"46300","Programdan","Other","1823"
"46301","kalan","Other","1823"
"46302","rn","Other","1823"
"46303","güzel","Other","1823"
"46304","resim..Benim","Other","1823"
"46305","canım","Other","1823"
"46306","güzel","Other","1823"
"46307","yüreği","Other","1823"
"46308","yüzünde","Other","1823"
"46309","nakış","Other","1823"
"46310","ağabeyim..","Other","1823"
"46311","https","Other","1823"
"46312","//t.co/0ry4dpAv43","Other","1823"
"46314","@beyatlice","Person","1824"
"46315","Bize","Other","1824"
"46316","mücadele","Other","1824"
"46317","etmek","Other","1824"
"46318","millete","Other","1824"
"46319","moral","Other","1824"
"46320","vermek","Other","1824"
"46321","başı","Other","1824"
"46322","dik","Other","1824"
"46323","tutmak","Other","1824"
"46324","yakışır.Aksi","Other","1824"
"46325","halde","Other","1824"
"46326","teröristi","Other","1824"
"46327","sevindirirsiniz","Other","1824"
"46329","@beyatlice","Person","1825"
